Word,Rank,Frequency,Pr(%),r*Pr
handsomest,13071,6,0.0%,0.036727
marries,13072,6,0.0%,0.036729
murders,13073,6,0.0%,0.036732
softest,13074,6,0.0%,0.036735
resounds,13075,6,0.0%,0.036738
ordering,13076,6,0.0%,0.036741
misled,13077,6,0.0%,0.036743
deliberation,13078,6,0.0%,0.036746
product,13079,6,0.0%,0.036749
provides,13080,6,0.0%,0.036752
mutter,13081,6,0.0%,0.036755
reptile,13082,6,0.0%,0.036758
inlaid,13083,6,0.0%,0.036760
privileged,13084,6,0.0%,0.036763
mellow,13085,6,0.0%,0.036766
dealings,13086,6,0.0%,0.036769
pleiades,13087,6,0.0%,0.036772
nerve,13088,6,0.0%,0.036774
fellowservant,13089,6,0.0%,0.036777
hued,13090,6,0.0%,0.036780
excepted,13091,6,0.0%,0.036783
raged,13092,6,0.0%,0.036786
dwarfish,13093,6,0.0%,0.036788
vnkle,13094,6,0.0%,0.036791
signifying,13095,6,0.0%,0.036794
raced,13096,6,0.0%,0.036797
obserue,13097,6,0.0%,0.036800
stript,13098,6,0.0%,0.036802
vivacious,13099,6,0.0%,0.036805
boarded,13100,6,0.0%,0.036808
scorpion,13101,6,0.0%,0.036811
reverberations,13102,6,0.0%,0.036814
jehohanan,13103,6,0.0%,0.036817
abihail,13104,6,0.0%,0.036819
encompass,13105,6,0.0%,0.036822
cope,13106,6,0.0%,0.036825
sided,13107,6,0.0%,0.036828
filleth,13108,6,0.0%,0.036831
guessing,13109,6,0.0%,0.036833
taps,13110,6,0.0%,0.036836
vnfold,13111,6,0.0%,0.036839
leathern,13112,6,0.0%,0.036842
immeasurable,13113,6,0.0%,0.036845
disarmed,13114,6,0.0%,0.036847
rephaim,13115,6,0.0%,0.036850
eras,13116,6,0.0%,0.036853
composite,13117,6,0.0%,0.036856
shrunk,13118,6,0.0%,0.036859
sprained,13119,6,0.0%,0.036861
sodden,13120,6,0.0%,0.036864
jamin,13121,6,0.0%,0.036867
lusteth,13122,6,0.0%,0.036870
herodias,13123,6,0.0%,0.036873
fabulous,13124,6,0.0%,0.036876
glove,13125,6,0.0%,0.036878
rated,13126,6,0.0%,0.036881
unfolding,13127,6,0.0%,0.036884
benefited,13128,6,0.0%,0.036887
stitch,13129,6,0.0%,0.036890
sedentary,13130,6,0.0%,0.036892
aristocracy,13131,6,0.0%,0.036895
stupidly,13132,6,0.0%,0.036898
raisins,13133,6,0.0%,0.036901
suliman,13134,6,0.0%,0.036904
forfeit,13135,6,0.0%,0.036906
accuracy,13136,6,0.0%,0.036909
genially,13137,6,0.0%,0.036912
toilsome,13138,6,0.0%,0.036915
discernible,13139,6,0.0%,0.036918
zebul,13140,6,0.0%,0.036920
aims,13141,6,0.0%,0.036923
wanderings,13142,6,0.0%,0.036926
schooner,13143,6,0.0%,0.036929
torre,13144,6,0.0%,0.036932
huts,13145,6,0.0%,0.036935
oaken,13146,6,0.0%,0.036937
bridges,13147,6,0.0%,0.036940
tumbler,13148,6,0.0%,0.036943
companionship,13149,6,0.0%,0.036946
cutter,13150,6,0.0%,0.036949
powerless,13151,6,0.0%,0.036951
bartlett,13152,6,0.0%,0.036954
meremoth,13153,6,0.0%,0.036957
amain,13154,6,0.0%,0.036960
bargains,13155,6,0.0%,0.036963
logs,13156,6,0.0%,0.036965
untie,13157,6,0.0%,0.036968
forsaketh,13158,6,0.0%,0.036971
imports,13159,6,0.0%,0.036974
identities,13160,6,0.0%,0.036977
convex,13161,6,0.0%,0.036979
scraped,13162,6,0.0%,0.036982
penetrated,13163,6,0.0%,0.036985
jail,13164,6,0.0%,0.036988
hudson,13165,6,0.0%,0.036991
kanadian,13166,6,0.0%,0.036994
sensational,13167,6,0.0%,0.036996
gong,13168,6,0.0%,0.036999
jahaziel,13169,6,0.0%,0.037002
toys,13170,6,0.0%,0.037005
sorcerers,13171,6,0.0%,0.037008
simpler,13172,6,0.0%,0.037010
scourged,13173,6,0.0%,0.037013
xvii,13174,6,0.0%,0.037016
regent,13175,6,0.0%,0.037019
assassin,13176,6,0.0%,0.037022
scrap,13177,6,0.0%,0.037024
azrikam,13178,6,0.0%,0.037027
bringest,13179,6,0.0%,0.037030
sleepest,13180,6,0.0%,0.037033
tishbite,13181,6,0.0%,0.037036
flatteries,13182,6,0.0%,0.037038
labourer,13183,6,0.0%,0.037041
occult,13184,6,0.0%,0.037044
sharpest,13185,6,0.0%,0.037047
inflame,13186,6,0.0%,0.037050
honourably,13187,6,0.0%,0.037053
ding,13188,6,0.0%,0.037055
comeliness,13189,6,0.0%,0.037058
fanatic,13190,6,0.0%,0.037061
compassing,13191,6,0.0%,0.037064
bothered,13192,6,0.0%,0.037067
princedoms,13193,6,0.0%,0.037069
excusable,13194,6,0.0%,0.037072
disastrous,13195,6,0.0%,0.037075
chancing,13196,6,0.0%,0.037078
aspiration,13197,6,0.0%,0.037081
garraun,13198,6,0.0%,0.037083
aquiline,13199,6,0.0%,0.037086
gaol,13200,6,0.0%,0.037089
sardis,13201,6,0.0%,0.037092
exhilarating,13202,6,0.0%,0.037095
thrush,13203,6,0.0%,0.037097
lipp,13204,6,0.0%,0.037100
gothic,13205,6,0.0%,0.037103
anatomical,13206,6,0.0%,0.037106
ee,13207,6,0.0%,0.037109
jenny,13208,6,0.0%,0.037112
studded,13209,6,0.0%,0.037114
navel,13210,6,0.0%,0.037117
akin,13211,6,0.0%,0.037120
indeede,13212,6,0.0%,0.037123
hermes,13213,6,0.0%,0.037126
turnes,13214,6,0.0%,0.037128
displease,13215,6,0.0%,0.037131
grecian,13216,6,0.0%,0.037134
dismasted,13217,6,0.0%,0.037137
lasciviousness,13218,6,0.0%,0.037140
thinketh,13219,6,0.0%,0.037142
prying,13220,6,0.0%,0.037145
pilgrims,13221,6,0.0%,0.037148
flattereth,13222,6,0.0%,0.037151
analogy,13223,6,0.0%,0.037154
scaped,13224,6,0.0%,0.037157
poring,13225,6,0.0%,0.037159
cankerworm,13226,6,0.0%,0.037162
willingness,13227,6,0.0%,0.037165
gibbethon,13228,6,0.0%,0.037168
irksome,13229,6,0.0%,0.037171
flutes,13230,6,0.0%,0.037173
aholibah,13231,6,0.0%,0.037176
candidates,13232,6,0.0%,0.037179
strand,13233,6,0.0%,0.037182
scorching,13234,6,0.0%,0.037185
nicety,13235,6,0.0%,0.037187
disasters,13236,6,0.0%,0.037190
bolster,13237,6,0.0%,0.037193
nervously,13238,6,0.0%,0.037196
sufferance,13239,6,0.0%,0.037199
deficiencies,13240,6,0.0%,0.037201
retribution,13241,6,0.0%,0.037204
student,13242,6,0.0%,0.037207
punctuality,13243,6,0.0%,0.037210
dealer,13244,6,0.0%,0.037213
saturn,13245,6,0.0%,0.037216
incredulity,13246,6,0.0%,0.037218
fortified,13247,6,0.0%,0.037221
exhaled,13248,6,0.0%,0.037224
greefes,13249,6,0.0%,0.037227
indication,13250,6,0.0%,0.037230
evince,13251,6,0.0%,0.037232
imperious,13252,6,0.0%,0.037235
salutes,13253,6,0.0%,0.037238
killer,13254,6,0.0%,0.037241
chewed,13255,6,0.0%,0.037244
utility,13256,6,0.0%,0.037246
dock,13257,6,0.0%,0.037249
fragmentary,13258,6,0.0%,0.037252
receiu,13259,6,0.0%,0.037255
pall,13260,6,0.0%,0.037258
cavern,13261,6,0.0%,0.037260
resolu,13262,6,0.0%,0.037263
guise,13263,6,0.0%,0.037266
loued,13264,6,0.0%,0.037269
depraved,13265,6,0.0%,0.037272
scotchmen,13266,6,0.0%,0.037275
moonlit,13267,6,0.0%,0.037277
sandy,13268,6,0.0%,0.037280
muscles,13269,6,0.0%,0.037283
rumble,13270,6,0.0%,0.037286
woodland,13271,6,0.0%,0.037289
resided,13272,6,0.0%,0.037291
thunderstruck,13273,6,0.0%,0.037294
artifice,13274,6,0.0%,0.037297
exploits,13275,6,0.0%,0.037300
operated,13276,6,0.0%,0.037303
duped,13277,6,0.0%,0.037305
conveniences,13278,6,0.0%,0.037308
shema,13279,6,0.0%,0.037311
gallons,13280,6,0.0%,0.037314
disposing,13281,6,0.0%,0.037317
elusive,13282,6,0.0%,0.037319
tekoa,13283,6,0.0%,0.037322
embark,13284,6,0.0%,0.037325
iustice,13285,6,0.0%,0.037328
claiming,13286,6,0.0%,0.037331
tier,13287,6,0.0%,0.037334
contentious,13288,6,0.0%,0.037336
weighty,13289,6,0.0%,0.037339
piles,13290,6,0.0%,0.037342
imprisonment,13291,6,0.0%,0.037345
prodigies,13292,6,0.0%,0.037348
condolence,13293,6,0.0%,0.037350
eshcol,13294,6,0.0%,0.037353
soothsayers,13295,6,0.0%,0.037356
reduce,13296,6,0.0%,0.037359
reminding,13297,6,0.0%,0.037362
mete,13298,6,0.0%,0.037364
handy,13299,6,0.0%,0.037367
fatted,13300,6,0.0%,0.037370
arbitrary,13301,6,0.0%,0.037373
frenchmen,13302,6,0.0%,0.037376
professing,13303,6,0.0%,0.037378
license,13304,6,0.0%,0.037381
physicians,13305,6,0.0%,0.037384
provident,13306,6,0.0%,0.037387
masquerade,13307,6,0.0%,0.037390
abstinence,13308,6,0.0%,0.037393
eliasaph,13309,6,0.0%,0.037395
caring,13310,6,0.0%,0.037398
weaken,13311,6,0.0%,0.037401
consciously,13312,6,0.0%,0.037404
handspikes,13313,6,0.0%,0.037407
tottering,13314,6,0.0%,0.037409
depending,13315,6,0.0%,0.037412
hoarsely,13316,6,0.0%,0.037415
jackanapes,13317,6,0.0%,0.037418
troas,13318,6,0.0%,0.037421
repenting,13319,6,0.0%,0.037423
kansas,13320,6,0.0%,0.037426
railroad,13321,6,0.0%,0.037429
acres,13322,6,0.0%,0.037432
kent,13323,6,0.0%,0.037435
brutes,13324,6,0.0%,0.037437
crater,13325,6,0.0%,0.037440
hailstones,13326,6,0.0%,0.037443
worried,13327,6,0.0%,0.037446
animate,13328,6,0.0%,0.037449
moabitess,13329,6,0.0%,0.037452
thirds,13330,6,0.0%,0.037454
hazarded,13331,6,0.0%,0.037457
devoid,13332,6,0.0%,0.037460
chocks,13333,6,0.0%,0.037463
patients,13334,6,0.0%,0.037466
tract,13335,6,0.0%,0.037468
impartial,13336,6,0.0%,0.037471
massachusetts,13337,6,0.0%,0.037474
bridal,13338,6,0.0%,0.037477
deceiving,13339,6,0.0%,0.037480
capitol,13340,6,0.0%,0.037482
wrenched,13341,6,0.0%,0.037485
wire,13342,6,0.0%,0.037488
adapted,13343,6,0.0%,0.037491
privations,13344,6,0.0%,0.037494
wayfaring,13345,6,0.0%,0.037496
undertone,13346,6,0.0%,0.037499
topics,13347,6,0.0%,0.037502
sorceries,13348,6,0.0%,0.037505
hebronites,13349,6,0.0%,0.037508
ferocity,13350,6,0.0%,0.037511
doubly,13351,6,0.0%,0.037513
unprecedented,13352,6,0.0%,0.037516
iudge,13353,6,0.0%,0.037519
jealousies,13354,6,0.0%,0.037522
wringing,13355,6,0.0%,0.037525
toothpick,13356,6,0.0%,0.037527
warnings,13357,6,0.0%,0.037530
shares,13358,6,0.0%,0.037533
deputy,13359,6,0.0%,0.037536
dejection,13360,6,0.0%,0.037539
omnipotence,13361,6,0.0%,0.037541
mustn,13362,6,0.0%,0.037544
sensual,13363,6,0.0%,0.037547
styled,13364,6,0.0%,0.037550
bashemath,13365,6,0.0%,0.037553
visual,13366,6,0.0%,0.037555
retrospective,13367,6,0.0%,0.037558
natives,13368,6,0.0%,0.037561
unruly,13369,6,0.0%,0.037564
swallows,13370,6,0.0%,0.037567
matthew,13371,6,0.0%,0.037570
luxuriant,13372,6,0.0%,0.037572
indoors,13373,6,0.0%,0.037575
roaming,13374,6,0.0%,0.037578
disregard,13375,6,0.0%,0.037581
powre,13376,6,0.0%,0.037584
tertia,13377,6,0.0%,0.037586
myth,13378,6,0.0%,0.037589
forcible,13379,6,0.0%,0.037592
blundering,13380,6,0.0%,0.037595
preposterous,13381,6,0.0%,0.037598
edition,13382,6,0.0%,0.037600
seiz,13383,6,0.0%,0.037603
admirably,13384,6,0.0%,0.037606
hotels,13385,6,0.0%,0.037609
stacks,13386,6,0.0%,0.037612
unfairly,13387,6,0.0%,0.037614
paralysis,13388,6,0.0%,0.037617
starve,13389,6,0.0%,0.037620
flats,13390,6,0.0%,0.037623
whet,13391,6,0.0%,0.037626
lastly,13392,6,0.0%,0.037629
accomplices,13393,6,0.0%,0.037631
favours,13394,6,0.0%,0.037634
joktan,13395,6,0.0%,0.037637
exhale,13396,6,0.0%,0.037640
blackberries,13397,6,0.0%,0.037643
xviii,13398,6,0.0%,0.037645
forebodings,13399,6,0.0%,0.037648
fashions,13400,6,0.0%,0.037651
wrestle,13401,6,0.0%,0.037654
mocks,13402,6,0.0%,0.037657
treats,13403,6,0.0%,0.037659
whims,13404,6,0.0%,0.037662
undressed,13405,6,0.0%,0.037665
deceiveth,13406,6,0.0%,0.037668
squared,13407,6,0.0%,0.037671
descry,13408,6,0.0%,0.037674
settlements,13409,6,0.0%,0.037676
tapped,13410,6,0.0%,0.037679
lordly,13411,6,0.0%,0.037682
gums,13412,6,0.0%,0.037685
writhed,13413,6,0.0%,0.037688
expectant,13414,6,0.0%,0.037690
goodliest,13415,6,0.0%,0.037693
quicksand,13416,6,0.0%,0.037696
bitterest,13417,6,0.0%,0.037699
ebedmelech,13418,6,0.0%,0.037702
advising,13419,6,0.0%,0.037704
taskmasters,13420,6,0.0%,0.037707
venetian,13421,6,0.0%,0.037710
playfully,13422,6,0.0%,0.037713
applaud,13423,6,0.0%,0.037716
abdiel,13424,6,0.0%,0.037718
smarter,13425,6,0.0%,0.037721
describing,13426,6,0.0%,0.037724
gripe,13427,6,0.0%,0.037727
slated,13428,6,0.0%,0.037730
ken,13429,6,0.0%,0.037733
imaginative,13430,6,0.0%,0.037735
communicative,13431,6,0.0%,0.037738
ides,13432,6,0.0%,0.037741
jist,13433,6,0.0%,0.037744
trophies,13434,6,0.0%,0.037747
dispense,13435,6,0.0%,0.037749
sturdily,13436,6,0.0%,0.037752
hits,13437,6,0.0%,0.037755
incompatible,13438,6,0.0%,0.037758
annihilation,13439,6,0.0%,0.037761
perfumed,13440,6,0.0%,0.037763
preparatory,13441,6,0.0%,0.037766
highness,13442,6,0.0%,0.037769
drumme,13443,6,0.0%,0.037772
despaired,13444,6,0.0%,0.037775
surmised,13445,6,0.0%,0.037777
gibeonites,13446,6,0.0%,0.037780
strooke,13447,6,0.0%,0.037783
counselled,13448,6,0.0%,0.037786
huh,13449,6,0.0%,0.037789
expands,13450,6,0.0%,0.037792
studious,13451,6,0.0%,0.037794
irritating,13452,6,0.0%,0.037797
incredulous,13453,6,0.0%,0.037800
kinder,13454,6,0.0%,0.037803
cleaving,13455,6,0.0%,0.037806
noiselessly,13456,6,0.0%,0.037808
unreck,13457,6,0.0%,0.037811
differing,13458,6,0.0%,0.037814
steadfastly,13459,6,0.0%,0.037817
prices,13460,6,0.0%,0.037820
condescension,13461,6,0.0%,0.037822
disapprove,13462,6,0.0%,0.037825
cherished,13463,6,0.0%,0.037828
shouldered,13464,6,0.0%,0.037831
pantomime,13465,6,0.0%,0.037834
apparitions,13466,6,0.0%,0.037836
tunnel,13467,6,0.0%,0.037839
awed,13468,6,0.0%,0.037842
greywood,13469,6,0.0%,0.037845
nearing,13470,6,0.0%,0.037848
quietude,13471,6,0.0%,0.037851
mended,13472,6,0.0%,0.037853
chi,13473,6,0.0%,0.037856
formality,13474,6,0.0%,0.037859
tropic,13475,6,0.0%,0.037862
shirts,13476,6,0.0%,0.037865
historian,13477,6,0.0%,0.037867
athens,13478,6,0.0%,0.037870
neyther,13479,6,0.0%,0.037873
twelue,13480,6,0.0%,0.037876
bethshean,13481,6,0.0%,0.037879
carefulness,13482,6,0.0%,0.037881
promenade,13483,6,0.0%,0.037884
rereward,13484,6,0.0%,0.037887
exaggeration,13485,6,0.0%,0.037890
pursues,13486,6,0.0%,0.037893
salah,13487,6,0.0%,0.037895
inference,13488,6,0.0%,0.037898
incarnate,13489,6,0.0%,0.037901
waistcoats,13490,6,0.0%,0.037904
flexible,13491,6,0.0%,0.037907
cipher,13492,6,0.0%,0.037910
apostate,13493,6,0.0%,0.037912
elimelech,13494,6,0.0%,0.037915
wordless,13495,6,0.0%,0.037918
unmanageable,13496,6,0.0%,0.037921
dandy,13497,6,0.0%,0.037924
appetites,13498,6,0.0%,0.037926
exchanged,13499,6,0.0%,0.037929
mechanic,13500,6,0.0%,0.037932
loosened,13501,6,0.0%,0.037935
presumptuously,13502,6,0.0%,0.037938
timed,13503,6,0.0%,0.037940
dauntless,13504,6,0.0%,0.037943
incorruption,13505,6,0.0%,0.037946
trash,13506,6,0.0%,0.037949
squeezing,13507,6,0.0%,0.037952
affluence,13508,6,0.0%,0.037954
kensington,13509,6,0.0%,0.037957
attachments,13510,6,0.0%,0.037960
gurgling,13511,6,0.0%,0.037963
vocal,13512,6,0.0%,0.037966
nob,13513,6,0.0%,0.037969
bumped,13514,6,0.0%,0.037971
lounged,13515,6,0.0%,0.037974
galatia,13516,6,0.0%,0.037977
breakwater,13517,6,0.0%,0.037980
shopman,13518,6,0.0%,0.037983
souldiers,13519,6,0.0%,0.037985
arranging,13520,6,0.0%,0.037988
pricked,13521,6,0.0%,0.037991
recital,13522,6,0.0%,0.037994
spark,13523,6,0.0%,0.037997
contrition,13524,6,0.0%,0.037999
nathanael,13525,6,0.0%,0.038002
wow,13526,6,0.0%,0.038005
moan,13527,6,0.0%,0.038008
emboldened,13528,6,0.0%,0.038011
enthusiasts,13529,6,0.0%,0.038013
undeviating,13530,6,0.0%,0.038016
tolstoy,13531,6,0.0%,0.038019
distinctions,13532,6,0.0%,0.038022
rehearsed,13533,6,0.0%,0.038025
freight,13534,6,0.0%,0.038028
burgundy,13535,6,0.0%,0.038030
synod,13536,6,0.0%,0.038033
divorced,13537,6,0.0%,0.038036
nourishing,13538,6,0.0%,0.038039
kosmos,13539,6,0.0%,0.038042
irritably,13540,6,0.0%,0.038044
abib,13541,6,0.0%,0.038047
rearing,13542,6,0.0%,0.038050
calculating,13543,6,0.0%,0.038053
greenish,13544,6,0.0%,0.038056
tahiti,13545,6,0.0%,0.038058
meekly,13546,6,0.0%,0.038061
stun,13547,6,0.0%,0.038064
clit,13548,6,0.0%,0.038067
bearest,13549,6,0.0%,0.038070
wil,13550,6,0.0%,0.038072
cowdray,13551,6,0.0%,0.038075
aristocrat,13552,6,0.0%,0.038078
saws,13553,6,0.0%,0.038081
hypocritical,13554,6,0.0%,0.038084
resignation,13555,6,0.0%,0.038087
trailed,13556,6,0.0%,0.038089
owen,13557,6,0.0%,0.038092
undesirable,13558,6,0.0%,0.038095
napkin,13559,6,0.0%,0.038098
steamships,13560,6,0.0%,0.038101
plentifully,13561,6,0.0%,0.038103
obeys,13562,6,0.0%,0.038106
clocke,13563,6,0.0%,0.038109
tellest,13564,6,0.0%,0.038112
pear,13565,6,0.0%,0.038115
openings,13566,6,0.0%,0.038117
martyr,13567,6,0.0%,0.038120
haire,13568,6,0.0%,0.038123
hazeroth,13569,6,0.0%,0.038126
goblin,13570,6,0.0%,0.038129
needeth,13571,6,0.0%,0.038131
drawled,13572,6,0.0%,0.038134
phase,13573,6,0.0%,0.038137
detailed,13574,6,0.0%,0.038140
quill,13575,6,0.0%,0.038143
survive,13576,6,0.0%,0.038146
turban,13577,6,0.0%,0.038148
naioth,13578,6,0.0%,0.038151
shuts,13579,6,0.0%,0.038154
indisputable,13580,6,0.0%,0.038157
relent,13581,6,0.0%,0.038160
peremptorily,13582,6,0.0%,0.038162
gleaned,13583,6,0.0%,0.038165
compound,13584,6,0.0%,0.038168
smash,13585,6,0.0%,0.038171
hurts,13586,6,0.0%,0.038174
twitched,13587,6,0.0%,0.038176
serpentine,13588,6,0.0%,0.038179
sweating,13589,6,0.0%,0.038182
fares,13590,6,0.0%,0.038185
slavery,13591,6,0.0%,0.038188
overhearing,13592,6,0.0%,0.038191
scant,13593,6,0.0%,0.038193
cathedrals,13594,6,0.0%,0.038196
pealing,13595,6,0.0%,0.038199
referring,13596,6,0.0%,0.038202
savagely,13597,6,0.0%,0.038205
peerless,13598,6,0.0%,0.038207
cellar,13599,6,0.0%,0.038210
courtesies,13600,6,0.0%,0.038213
traded,13601,6,0.0%,0.038216
feathered,13602,6,0.0%,0.038219
delaiah,13603,6,0.0%,0.038221
sneaking,13604,6,0.0%,0.038224
estates,13605,6,0.0%,0.038227
gull,13606,6,0.0%,0.038230
diplomacy,13607,6,0.0%,0.038233
rue,13608,6,0.0%,0.038235
drained,13609,6,0.0%,0.038238
fundamental,13610,6,0.0%,0.038241
victories,13611,6,0.0%,0.038244
rains,13612,6,0.0%,0.038247
claps,13613,6,0.0%,0.038250
drowning,13614,6,0.0%,0.038252
mogul,13615,6,0.0%,0.038255
acre,13616,6,0.0%,0.038258
exempt,13617,6,0.0%,0.038261
laboring,13618,6,0.0%,0.038264
innocency,13619,6,0.0%,0.038266
shipwrecked,13620,6,0.0%,0.038269
fulfilling,13621,6,0.0%,0.038272
pilgrimage,13622,6,0.0%,0.038275
zarhites,13623,6,0.0%,0.038278
navies,13624,6,0.0%,0.038280
sunburnt,13625,6,0.0%,0.038283
bakers,13626,6,0.0%,0.038286
unbelieving,13627,6,0.0%,0.038289
indiscriminately,13628,6,0.0%,0.038292
presse,13629,6,0.0%,0.038294
unquestionably,13630,6,0.0%,0.038297
enveloping,13631,6,0.0%,0.038300
gateway,13632,6,0.0%,0.038303
stalked,13633,6,0.0%,0.038306
hugest,13634,6,0.0%,0.038309
exposure,13635,6,0.0%,0.038311
narrated,13636,6,0.0%,0.038314
pleaseth,13637,6,0.0%,0.038317
famed,13638,6,0.0%,0.038320
restoring,13639,6,0.0%,0.038323
traveling,13640,6,0.0%,0.038325
ammiel,13641,6,0.0%,0.038328
dignities,13642,6,0.0%,0.038331
infused,13643,6,0.0%,0.038334
debtor,13644,6,0.0%,0.038337
keyhole,13645,6,0.0%,0.038339
kishon,13646,6,0.0%,0.038342
garret,13647,6,0.0%,0.038345
bespeak,13648,6,0.0%,0.038348
fearfulness,13649,6,0.0%,0.038351
angus,13650,6,0.0%,0.038353
measles,13651,6,0.0%,0.038356
bucklers,13652,6,0.0%,0.038359
uplands,13653,6,0.0%,0.038362
bushel,13654,6,0.0%,0.038365
monotony,13655,6,0.0%,0.038368
unbounded,13656,6,0.0%,0.038370
paddles,13657,6,0.0%,0.038373
sentenced,13658,6,0.0%,0.038376
pigs,13659,6,0.0%,0.038379
speeds,13660,6,0.0%,0.038382
latch,13661,6,0.0%,0.038384
plac,13662,6,0.0%,0.038387
brimming,13663,6,0.0%,0.038390
patriarch,13664,6,0.0%,0.038393
revealing,13665,6,0.0%,0.038396
yeare,13666,6,0.0%,0.038398
glued,13667,6,0.0%,0.038401
haughtiness,13668,6,0.0%,0.038404
leaveth,13669,6,0.0%,0.038407
persecutest,13670,6,0.0%,0.038410
adviser,13671,6,0.0%,0.038412
amity,13672,6,0.0%,0.038415
responsive,13673,6,0.0%,0.038418
morals,13674,6,0.0%,0.038421
indubitable,13675,6,0.0%,0.038424
barb,13676,6,0.0%,0.038427
pisseth,13677,6,0.0%,0.038429
correspondent,13678,6,0.0%,0.038432
infinity,13679,6,0.0%,0.038435
semblance,13680,6,0.0%,0.038438
neill,13681,6,0.0%,0.038441
monologue,13682,6,0.0%,0.038443
thunderbolts,13683,6,0.0%,0.038446
acte,13684,6,0.0%,0.038449
unthought,13685,6,0.0%,0.038452
dispel,13686,6,0.0%,0.038455
expound,13687,6,0.0%,0.038457
dis,13688,6,0.0%,0.038460
blesse,13689,6,0.0%,0.038463
scalding,13690,6,0.0%,0.038466
institution,13691,6,0.0%,0.038469
liege,13692,6,0.0%,0.038471
escapeth,13693,6,0.0%,0.038474
proudest,13694,6,0.0%,0.038477
unsearchable,13695,6,0.0%,0.038480
baron,13696,6,0.0%,0.038483
heathenish,13697,6,0.0%,0.038486
privacy,13698,6,0.0%,0.038488
swamps,13699,6,0.0%,0.038491
enemie,13700,6,0.0%,0.038494
wriggling,13701,6,0.0%,0.038497
punch,13702,6,0.0%,0.038500
pub,13703,6,0.0%,0.038502
recesses,13704,6,0.0%,0.038505
blackest,13705,6,0.0%,0.038508
resembles,13706,6,0.0%,0.038511
forgiving,13707,6,0.0%,0.038514
bewail,13708,6,0.0%,0.038516
vibration,13709,6,0.0%,0.038519
endangered,13710,6,0.0%,0.038522
fringes,13711,6,0.0%,0.038525
fished,13712,6,0.0%,0.038528
extinction,13713,6,0.0%,0.038530
unc,13714,6,0.0%,0.038533
happeneth,13715,6,0.0%,0.038536
instinctive,13716,6,0.0%,0.038539
whate,13717,6,0.0%,0.038542
scare,13718,6,0.0%,0.038545
digestion,13719,6,0.0%,0.038547
appreciate,13720,6,0.0%,0.038550
normal,13721,6,0.0%,0.038553
composing,13722,6,0.0%,0.038556
neighbor,13723,6,0.0%,0.038559
stolidity,13724,6,0.0%,0.038561
doze,13725,6,0.0%,0.038564
polls,13726,6,0.0%,0.038567
twig,13727,6,0.0%,0.038570
districts,13728,6,0.0%,0.038573
escorted,13729,6,0.0%,0.038575
outspread,13730,6,0.0%,0.038578
loyalty,13731,6,0.0%,0.038581
catholicism,13732,6,0.0%,0.038584
divorcement,13733,6,0.0%,0.038587
frontiers,13734,6,0.0%,0.038589
affirmed,13735,6,0.0%,0.038592
regularity,13736,6,0.0%,0.038595
unnaturally,13737,6,0.0%,0.038598
conferred,13738,6,0.0%,0.038601
prowess,13739,6,0.0%,0.038604
clutched,13740,6,0.0%,0.038606
pebbles,13741,6,0.0%,0.038609
trampling,13742,6,0.0%,0.038612
vacantly,13743,6,0.0%,0.038615
publican,13744,6,0.0%,0.038618
taanach,13745,6,0.0%,0.038620
lunged,13746,6,0.0%,0.038623
talmai,13747,6,0.0%,0.038626
baser,13748,6,0.0%,0.038629
pul,13749,6,0.0%,0.038632
restitution,13750,6,0.0%,0.038634
wretchedly,13751,6,0.0%,0.038637
vices,13752,6,0.0%,0.038640
elate,13753,6,0.0%,0.038643
limping,13754,6,0.0%,0.038646
outset,13755,6,0.0%,0.038648
colds,13756,6,0.0%,0.038651
radishes,13757,6,0.0%,0.038654
tallied,13758,6,0.0%,0.038657
fearest,13759,6,0.0%,0.038660
lieutenants,13760,6,0.0%,0.038663
reciprocal,13761,6,0.0%,0.038665
premises,13762,6,0.0%,0.038668
ledges,13763,6,0.0%,0.038671
brittle,13764,6,0.0%,0.038674
injunction,13765,6,0.0%,0.038677
constraint,13766,6,0.0%,0.038679
sobriety,13767,6,0.0%,0.038682
ur,13768,6,0.0%,0.038685
neighboring,13769,6,0.0%,0.038688
emphatic,13770,6,0.0%,0.038691
feele,13771,6,0.0%,0.038693
occurs,13772,6,0.0%,0.038696
defined,13773,6,0.0%,0.038699
campaigns,13774,6,0.0%,0.038702
imitation,13775,6,0.0%,0.038705
aboriginal,13776,6,0.0%,0.038708
foremast,13777,6,0.0%,0.038710
confederate,13778,6,0.0%,0.038713
parody,13779,6,0.0%,0.038716
patched,13780,6,0.0%,0.038719
teareth,13781,6,0.0%,0.038722
beads,13782,6,0.0%,0.038724
mistaking,13783,6,0.0%,0.038727
thessalonica,13784,6,0.0%,0.038730
ishi,13785,6,0.0%,0.038733
exhibit,13786,6,0.0%,0.038736
barking,13787,6,0.0%,0.038738
dunce,13788,6,0.0%,0.038741
clattering,13789,6,0.0%,0.038744
espied,13790,6,0.0%,0.038747
corinth,13791,6,0.0%,0.038750
peru,13792,6,0.0%,0.038752
ebed,13793,6,0.0%,0.038755
inhale,13794,6,0.0%,0.038758
shipwreck,13795,6,0.0%,0.038761
juggling,13796,6,0.0%,0.038764
hooked,13797,6,0.0%,0.038767
kirjatharba,13798,6,0.0%,0.038769
turtles,13799,6,0.0%,0.038772
mesopotamian,13800,6,0.0%,0.038775
